Date,Open,High,Low,Close,Adj Close,Volume
2023-10-10,3073.850098,3099.000000,3072.149902,3076.000000,3076.000000,1551789
2023-10-11,3090.000000,3110.000000,3084.399902,3088.699951,3088.699951,2066921
2023-10-12,3094.000000,3105.050049,3067.050049,3081.750000,3081.750000,1870280
2023-10-13,3067.750000,3099.000000,3063.500000,3089.600098,3089.600098,1437808
2023-10-16,3098.949951,3113.250000,3074.699951,3101.899902,3101.899902,818794
2023-10-17,3109.899902,3114.199951,3063.000000,3066.300049,3066.300049,1847182
2023-10-18,3068.649902,3079.149902,3037.149902,3045.600098,3045.600098,1350839
2023-10-19,3025.600098,3069.899902,3007.149902,3054.399902,3054.399902,1599104
2023-10-20,3039.949951,3056.250000,2977.300049,3012.350098,3012.350098,1667471
2023-10-23,3003.000000,3006.899902,2949.000000,2958.300049,2958.300049,1614030
2023-10-25,2959.000000,2965.500000,2910.300049,2916.100098,2916.100098,2108353
2023-10-26,2906.000000,2916.149902,2857.050049,2864.600098,2864.600098,3286109
2023-10-27,2864.649902,2910.550049,2857.649902,2901.899902,2901.899902,2399538
2023-10-30,2899.199951,2932.000000,2856.149902,2926.350098,2926.350098,1693052
2023-10-31,2929.949951,2951.550049,2907.949951,2929.050049,2929.050049,1556467
2023-11-01,2947.449951,2983.149902,2871.050049,2895.300049,2895.300049,3875595
2023-11-02,2935.000000,2937.850098,2903.199951,2918.100098,2918.100098,1451606
2023-11-03,2934.000000,2948.050049,2905.000000,2911.250000,2911.250000,1136175
2023-11-06,2933.000000,2979.000000,2927.250000,2975.449951,2975.449951,1235499
2023-11-07,2970.000000,2983.600098,2956.100098,2961.300049,2961.300049,1112206
2023-11-08,2974.699951,3002.750000,2961.000000,2996.449951,2996.449951,1013438
2023-11-09,3003.000000,3028.699951,2997.000000,3024.850098,3024.850098,1719911
2023-11-10,3021.050049,3044.000000,3005.250000,3033.250000,3033.250000,947753
2023-11-13,3050.000000,3054.350098,3031.649902,3048.500000,3048.500000,531769
2023-11-15,3062.350098,3071.050049,3055.000000,3064.949951,3064.949951,1160184
2023-11-16,3057.949951,3082.100098,3045.000000,3051.149902,3051.149902,1597607
2023-11-17,3050.000000,3115.449951,3045.149902,3109.000000,3109.000000,1325050
2023-11-20,3095.100098,3111.949951,3076.199951,3088.800049,3088.800049,1231164
2023-11-21,3088.500000,3099.000000,3062.449951,3074.850098,3074.850098,1884782
2023-11-22,3074.850098,3088.649902,3062.500000,3082.300049,3082.300049,1104208
2023-11-23,3080.000000,3088.000000,3031.050049,3045.649902,3045.649902,1514688
2023-11-24,3050.000000,3067.000000,3039.600098,3054.250000,3054.250000,915121
2023-11-28,3054.000000,3059.149902,3035.000000,3050.000000,3050.000000,1210508
2023-11-29,3050.000000,3089.899902,3049.000000,3083.750000,3083.750000,1801107
2023-11-30,3076.300049,3124.550049,3058.699951,3109.199951,3109.199951,3131624
2023-12-01,3129.949951,3197.949951,3121.050049,3190.649902,3190.649902,2112908
2023-12-04,3285.000000,3347.550049,3250.000000,3313.550049,3313.550049,3095974
2023-12-05,3319.050049,3325.000000,3279.050049,3315.449951,3315.449951,1659309
2023-12-06,3330.000000,3401.000000,3321.000000,3392.300049,3392.300049,2057233
2023-12-07,3392.300049,3409.899902,3337.050049,3355.600098,3355.600098,2128823
2023-12-08,3377.000000,3430.000000,3366.000000,3378.449951,3378.449951,2428891
2023-12-11,3377.949951,3405.000000,3360.000000,3385.800049,3385.800049,1534238
2023-12-12,3375.000000,3375.000000,3332.000000,3342.399902,3342.399902,1888423
2023-12-13,3352.949951,3410.000000,3346.199951,3399.800049,3399.800049,1509107
2023-12-14,3425.949951,3440.000000,3400.100098,3433.100098,3433.100098,2425646
2023-12-15,3435.149902,3498.899902,3432.850098,3488.000000,3488.000000,2632935
2023-12-18,3496.000000,3506.000000,3466.000000,3491.600098,3491.600098,1767429
2023-12-19,3488.949951,3525.000000,3476.050049,3498.949951,3498.949951,1311700
2023-12-20,3505.000000,3514.600098,3412.550049,3418.500000,3418.500000,1876048
2023-12-21,3390.050049,3439.949951,3333.000000,3424.149902,3424.149902,2292802
2023-12-22,3424.000000,3496.000000,3408.600098,3477.949951,3477.949951,1681707
2023-12-26,3477.949951,3508.350098,3477.949951,3490.050049,3490.050049,1072263
2023-12-27,3510.000000,3549.000000,3504.149902,3544.000000,3544.000000,1389266
2023-12-28,3545.000000,3559.949951,3500.500000,3518.050049,3518.050049,3371121
2023-12-29,3531.000000,3540.000000,3495.000000,3526.000000,3526.000000,968577
2024-01-01,3538.000000,3538.000000,3496.050049,3525.449951,3525.449951,777080
2024-01-02,3525.050049,3525.449951,3432.000000,3438.100098,3438.100098,1511464
2024-01-03,3433.000000,3465.850098,3411.600098,3440.350098,3440.350098,1283859
2024-01-04,3441.050049,3480.100098,3423.000000,3458.699951,3458.699951,1651616
2024-01-05,3464.949951,3555.000000,3460.000000,3521.899902,3521.899902,2069018
2024-01-08,3540.000000,3559.949951,3490.000000,3501.100098,3501.100098,1993855
2024-01-09,3527.449951,3593.750000,3520.100098,3555.949951,3555.949951,1807271
2024-01-10,3549.949951,3558.949951,3520.000000,3545.500000,3545.500000,1534821
2024-01-11,3545.500000,3559.550049,3500.550049,3504.850098,3504.850098,1105348
2024-01-12,3505.050049,3578.649902,3494.050049,3568.800049,3568.800049,1782631
2024-01-15,3576.100098,3605.699951,3538.050049,3543.050049,3543.050049,1783518
2024-01-16,3548.000000,3589.000000,3538.000000,3573.500000,3573.500000,1791818
2024-01-17,3555.000000,3614.449951,3547.699951,3570.949951,3570.949951,2699076
2024-01-18,3570.800049,3616.949951,3525.000000,3596.000000,3596.000000,2148898
2024-01-19,3603.000000,3655.850098,3603.000000,3646.000000,3646.000000,1913923
2024-01-23,3637.600098,3661.350098,3536.199951,3551.000000,3551.000000,1742142
2024-01-24,3570.000000,3617.949951,3521.699951,3589.199951,3589.199951,3711521
2024-01-25,3599.899902,3618.250000,3564.800049,3593.449951,3593.449951,2206540
2024-01-29,3604.000000,3733.850098,3600.100098,3708.000000,3708.000000,2072982
2024-01-30,3715.949951,3737.899902,3624.899902,3633.300049,3633.300049,1454989
2024-01-31,3520.000000,3538.000000,3387.050049,3479.750000,3479.750000,9637606
2024-02-01,3480.000000,3493.750000,3371.000000,3398.000000,3398.000000,6149780
2024-02-02,3402.699951,3436.350098,3361.000000,3376.050049,3376.050049,7579802
2024-02-05,3375.500000,3407.949951,3318.449951,3341.750000,3341.750000,2954238
2024-02-06,3346.000000,3427.750000,3337.550049,3424.250000,3424.250000,2545192
2024-02-07,3445.000000,3447.000000,3389.000000,3394.699951,3394.699951,2099940
2024-02-08,3413.000000,3417.800049,3293.850098,3335.500000,3335.500000,3471727
2024-02-09,3336.250000,3390.000000,3308.949951,3324.550049,3324.550049,3121873
2024-02-12,3330.000000,3339.149902,3287.000000,3299.550049,3299.550049,1922273
2024-02-13,3312.000000,3338.550049,3284.100098,3321.500000,3321.500000,2151493
2024-02-14,3290.050049,3316.949951,3263.050049,3309.000000,3309.000000,2502138
2024-02-15,3309.000000,3321.949951,3290.199951,3300.300049,3300.300049,1999189
2024-02-16,3304.949951,3398.000000,3304.050049,3386.750000,3386.750000,2768329
2024-02-19,3400.550049,3408.000000,3335.500000,3339.850098,3339.850098,1216447
2024-02-20,3339.850098,3367.750000,3328.449951,3356.750000,3356.750000,1578162
2024-02-21,3356.899902,3356.899902,3290.050049,3296.399902,3296.399902,2430672
2024-02-22,3310.000000,3369.000000,3276.949951,3363.750000,3363.750000,2521388
2024-02-23,3363.750000,3399.899902,3340.750000,3387.949951,3387.949951,2107176
2024-02-26,3400.000000,3491.649902,3393.000000,3470.149902,3470.149902,4122419
2024-02-27,3475.000000,3512.000000,3451.899902,3506.449951,3506.449951,2122286
2024-02-28,3505.000000,3513.000000,3446.149902,3470.199951,3470.199951,1666903
